ts,data
2001-04-05 17:40:00,73
2001-04-05 17:45:00,69
2001-04-05 17:50:00,72
2001-04-05 17:55:00,68
2001-04-05 18:00:00,68
2001-04-05 18:05:00,68
2001-04-05 18:10:00,66
2001-04-05 18:15:00,64
2001-04-05 18:20:00,63
2001-04-05 18:25:00,64
2001-04-05 18:30:00,66
2001-04-05 18:35:00,64
2001-04-05 18:40:00,63
2001-04-05 18:45:00,65
2001-04-05 18:50:00,66
2001-04-05 18:55:00,65
2001-04-05 19:00:00,0
2001-04-05 19:05:00,0
2001-04-05 19:10:00,0
2001-04-05 19:15:00,0
2001-04-05 19:20:00,65
2001-04-05 19:25:00,65
2001-04-05 19:30:00,65
2001-04-05 19:35:00,65
2001-04-05 19:40:00,0
2001-04-05 19:45:00,0
2001-04-05 19:50:00,0
2001-04-05 19:55:00,66
2001-04-05 20:00:00,0
2001-04-05 20:05:00,0
2001-04-05 20:10:00,0
2001-04-05 20:15:00,0
2001-04-05 20:20:00,0
2001-04-05 20:25:00,0
2001-04-05 20:30:00,0
2001-04-05 20:35:00,0
2001-04-05 20:40:00,0
2001-04-05 20:45:00,0
2001-04-05 20:50:00,0
2001-04-05 20:55:00,0
2001-04-05 21:00:00,0
2001-04-05 21:05:00,0
2001-04-05 21:10:00,0
2001-04-05 21:15:00,0
2001-04-05 21:20:00,65
2001-04-05 21:25:00,0
2001-04-05 21:30:00,65
2001-04-05 21:35:00,0
2001-04-05 21:40:00,0
2001-04-05 21:45:00,0
2001-04-05 21:50:00,0
2001-04-05 21:55:00,0
2001-04-05 22:00:00,0
2001-04-05 22:05:00,0
2001-04-05 22:10:00,0
2001-04-05 22:15:00,0
2001-04-05 22:20:00,0
2001-04-05 22:25:00,0
2001-04-05 22:30:00,0
2001-04-05 22:35:00,0
2001-04-05 22:40:00,0
2001-04-05 22:45:00,0
2001-04-05 22:50:00,0
2001-04-05 22:55:00,0
2001-04-05 23:00:00,0
2001-04-05 23:05:00,0
2001-04-05 23:10:00,0
2001-04-05 23:15:00,0
2001-04-05 23:20:00,0
2001-04-05 23:25:00,0
2001-04-05 23:30:00,0
2001-04-05 23:35:00,0
2001-04-05 23:40:00,0
2001-04-05 23:45:00,0
2001-04-05 23:50:00,0
2001-04-05 23:55:00,0
2001-04-06 00:00:00,0
2001-04-06 00:05:00,0
2001-04-06 00:10:00,0
2001-04-06 00:15:00,0
2001-04-06 00:20:00,0
2001-04-06 00:25:00,0
2001-04-06 00:30:00,0
2001-04-06 00:35:00,0
2001-04-06 00:40:00,0
2001-04-06 00:45:00,0
2001-04-06 00:50:00,0
2001-04-06 00:55:00,0
2001-04-06 01:00:00,0
2001-04-06 01:05:00,0
2001-04-06 01:10:00,0
2001-04-06 01:15:00,0
2001-04-06 01:20:00,0
2001-04-06 01:25:00,0
2001-04-06 01:30:00,0
2001-04-06 01:35:00,0
2001-04-06 01:40:00,0
2001-04-06 01:45:00,0
2001-04-06 01:50:00,0
2001-04-06 01:55:00,0
2001-04-06 02:00:00,0
2001-04-06 02:05:00,0
2001-04-06 02:10:00,0
2001-04-06 02:15:00,0
2001-04-06 02:20:00,0
2001-04-06 02:25:00,0
2001-04-06 02:30:00,0
2001-04-06 02:35:00,0
2001-04-06 02:40:00,0
2001-04-06 02:45:00,0
2001-04-06 02:50:00,0
2001-04-06 02:55:00,0
2001-04-06 03:00:00,0
2001-04-06 03:05:00,0
2001-04-06 03:10:00,0
2001-04-06 03:15:00,0
2001-04-06 03:20:00,0
2001-04-06 03:25:00,0
2001-04-06 03:30:00,0
2001-04-06 03:35:00,0
2001-04-06 03:40:00,0
2001-04-06 03:45:00,0
2001-04-06 03:50:00,0
2001-04-06 03:55:00,0
2001-04-06 04:00:00,0
2001-04-06 04:05:00,0
2001-04-06 04:10:00,0
2001-04-06 04:15:00,0
2001-04-06 04:20:00,0
2001-04-06 04:25:00,0
2001-04-06 04:30:00,0
2001-04-06 04:35:00,0
2001-04-06 04:40:00,0
2001-04-06 04:45:00,0
2001-04-06 04:50:00,0
2001-04-06 04:55:00,0
2001-04-06 05:00:00,0
2001-04-06 05:05:00,0
2001-04-06 05:10:00,0
2001-04-06 05:15:00,0
2001-04-06 05:20:00,0
2001-04-06 05:25:00,0
2001-04-06 05:30:00,0
2001-04-06 05:35:00,0
2001-04-06 05:40:00,0
2001-04-06 05:45:00,0
2001-04-06 05:50:00,0
2001-04-06 05:55:00,0
2001-04-06 06:00:00,0
2001-04-06 06:05:00,0
2001-04-06 06:10:00,0
2001-04-06 06:15:00,0
2001-04-06 06:20:00,0
2001-04-06 06:25:00,0
2001-04-06 06:30:00,0
2001-04-06 06:35:00,0
2001-04-06 06:40:00,0
2001-04-06 06:45:00,0
2001-04-06 06:50:00,0
2001-04-06 06:55:00,0
2001-04-06 07:00:00,0
2001-04-06 07:05:00,0
2001-04-06 07:10:00,0
2001-04-06 07:15:00,0
2001-04-06 07:20:00,0
2001-04-06 07:25:00,0
2001-04-06 07:30:00,0
2001-04-06 07:35:00,0
2001-04-06 07:40:00,0
2001-04-06 07:45:00,0
2001-04-06 07:50:00,0
2001-04-06 07:55:00,0
2001-04-06 08:00:00,0
2001-04-06 08:05:00,0
2001-04-06 08:10:00,0
2001-04-06 08:15:00,0
2001-04-06 08:20:00,0
2001-04-06 08:25:00,0
2001-04-06 08:30:00,0
2001-04-06 08:35:00,0
2001-04-06 08:40:00,0
2001-04-06 08:45:00,0
2001-04-06 08:50:00,0
2001-04-06 08:55:00,0
2001-04-06 09:00:00,0
2001-04-06 09:05:00,67.5
2001-04-06 09:10:00,0
2001-04-06 09:15:00,67
2001-04-06 09:20:00,69.4
2001-04-06 09:25:00,75.8
2001-04-06 09:30:00,82
2001-04-06 09:35:00,88
2001-04-06 09:40:00,92
2001-04-06 09:45:00,100
2001-04-06 09:50:00,108
2001-04-06 09:55:00,118
2001-04-06 10:00:00,132
2001-04-06 10:05:00,134.4
2001-04-06 10:10:00,157
2001-04-06 10:15:00,171
2001-04-06 10:20:00,180
2001-04-06 10:25:00,214
2001-04-06 10:30:00,236
2001-04-06 10:35:00,291.8
2001-04-06 10:40:00,368
2001-04-06 10:45:00,474.4
2001-04-06 10:50:00,526.2
2001-04-06 10:55:00,554.8
2001-04-06 11:00:00,550
2001-04-06 11:05:00,551
2001-04-06 11:10:00,520.8
2001-04-06 11:15:00,452
2001-04-06 11:20:00,448
2001-04-06 11:25:00,457.4
2001-04-06 11:30:00,518.2
2001-04-06 11:35:00,547.6
2001-04-06 11:40:00,533.6
2001-04-06 11:45:00,526.6
2001-04-06 11:50:00,529
2001-04-06 11:55:00,511.6
2001-04-06 12:00:00,522
2001-04-06 12:05:00,577.6
2001-04-06 12:10:00,597.6
2001-04-06 12:15:00,595.2
2001-04-06 12:20:00,616.2
2001-04-06 12:25:00,652
2001-04-06 12:30:00,668.8
2001-04-06 12:35:00,695
2001-04-06 12:40:00,614.2
2001-04-06 12:45:00,620.4
2001-04-06 12:50:00,618.6
2001-04-06 12:55:00,654.8
2001-04-06 13:00:00,642.4
2001-04-06 13:05:00,646.8
2001-04-06 13:10:00,718
2001-04-06 13:15:00,771.8
2001-04-06 13:20:00,801
2001-04-06 13:25:00,800
2001-04-06 13:30:00,774.8
2001-04-06 13:35:00,759.2
2001-04-06 13:40:00,761.2
2001-04-06 13:45:00,717.4
2001-04-06 13:50:00,696.8
2001-04-06 13:55:00,675.6
2001-04-06 14:00:00,626.4
2001-04-06 14:05:00,602.2
2001-04-06 14:10:00,597.4
2001-04-06 14:15:00,582.8
2001-04-06 14:20:00,575.2
2001-04-06 14:25:00,554
2001-04-06 14:30:00,538.4
2001-04-06 14:35:00,522.2
2001-04-06 14:40:00,510.8
2001-04-06 14:45:00,507
2001-04-06 14:50:00,491.6
2001-04-06 14:55:00,468.2
2001-04-06 15:00:00,463
2001-04-06 15:05:00,464.2
2001-04-06 15:10:00,464
2001-04-06 15:15:00,465.2
2001-04-06 15:20:00,452
2001-04-06 15:25:00,439
2001-04-06 15:30:00,430
2001-04-06 15:35:00,415.6
2001-04-06 15:40:00,405.4
2001-04-06 15:45:00,387
2001-04-06 15:50:00,363.6
2001-04-06 15:55:00,337.2
2001-04-06 16:00:00,313.2
2001-04-06 16:05:00,302
2001-04-06 16:10:00,293.6
2001-04-06 16:15:00,284
2001-04-06 16:20:00,269.2
2001-04-06 16:25:00,252
2001-04-06 16:30:00,233.4
2001-04-06 16:35:00,215.2
2001-04-06 16:40:00,192
2001-04-06 16:45:00,172
2001-04-06 16:50:00,156
2001-04-06 16:55:00,140
2001-04-06 17:00:00,129
2001-04-06 17:05:00,117
2001-04-06 17:10:00,106.8
2001-04-06 17:15:00,95
2001-04-06 17:20:00,87
2001-04-06 17:25:00,82
2001-04-06 17:30:00,77
2001-04-06 17:35:00,71.2
2001-04-06 17:40:00,69.2
2001-04-06 17:45:00,67
2001-04-06 17:50:00,68
2001-04-06 17:55:00,65
2001-04-06 18:00:00,65
2001-04-06 18:05:00,64
2001-04-06 18:10:00,65
2001-04-06 18:15:00,61
2001-04-06 18:20:00,65
2001-04-06 18:25:00,64
2001-04-06 18:30:00,64
2001-04-06 18:35:00,63
2001-04-06 18:40:00,62
2001-04-06 18:45:00,65
2001-04-06 18:50:00,65
2001-04-06 18:55:00,64
2001-04-06 19:00:00,65
2001-04-06 19:05:00,0
2001-04-06 19:10:00,0
2001-04-06 19:15:00,0
2001-04-06 19:20:00,0
2001-04-06 19:25:00,0
2001-04-06 19:30:00,0
2001-04-06 19:35:00,0
2001-04-06 19:40:00,0
2001-04-06 19:45:00,0
2001-04-06 19:50:00,0
2001-04-06 19:55:00,0
2001-04-06 20:00:00,0
2001-04-06 20:05:00,0
2001-04-06 20:10:00,65
2001-04-06 20:15:00,0
2001-04-06 20:20:00,0
2001-04-06 20:25:00,65
2001-04-06 20:30:00,65
2001-04-06 20:35:00,0
2001-04-06 20:40:00,0
2001-04-06 20:45:00,0
2001-04-06 20:50:00,0
2001-04-06 20:55:00,0
2001-04-06 21:00:00,0
2001-04-06 21:05:00,65
2001-04-06 21:10:00,65
2001-04-06 21:15:00,0
2001-04-06 21:20:00,0
2001-04-06 21:25:00,0
2001-04-06 21:30:00,0
2001-04-06 21:35:00,0
2001-04-06 21:40:00,0
2001-04-06 21:45:00,65
2001-04-06 21:50:00,0
2001-04-06 21:55:00,0
2001-04-06 22:00:00,0
2001-04-06 22:05:00,0
2001-04-06 22:10:00,0
2001-04-06 22:15:00,0
2001-04-06 22:20:00,0
2001-04-06 22:25:00,0
2001-04-06 22:30:00,0
2001-04-06 22:35:00,0
2001-04-06 22:40:00,0
2001-04-06 22:45:00,0
2001-04-06 22:50:00,0
2001-04-06 22:55:00,0
2001-04-06 23:00:00,0
2001-04-06 23:05:00,0
2001-04-06 23:10:00,0
2001-04-06 23:15:00,0
2001-04-06 23:20:00,0
2001-04-06 23:25:00,0
2001-04-06 23:30:00,0
2001-04-06 23:35:00,0
2001-04-06 23:40:00,0
2001-04-06 23:45:00,0
2001-04-06 23:50:00,0
2001-04-06 23:55:00,0
2001-04-07 00:00:00,0
2001-04-07 00:05:00,0
2001-04-07 00:10:00,0
2001-04-07 00:15:00,0
2001-04-07 00:20:00,0
2001-04-07 00:25:00,0
2001-04-07 00:30:00,0
2001-04-07 00:35:00,0
2001-04-07 00:40:00,0
2001-04-07 00:45:00,0
2001-04-07 00:50:00,0
2001-04-07 00:55:00,0
2001-04-07 01:00:00,0
2001-04-07 01:05:00,0
2001-04-07 01:10:00,0
2001-04-07 01:15:00,0
2001-04-07 01:20:00,0
2001-04-07 01:25:00,0
2001-04-07 01:30:00,0
2001-04-07 01:35:00,0
2001-04-07 01:40:00,0
2001-04-07 01:45:00,0
2001-04-07 01:50:00,0
2001-04-07 01:55:00,0
2001-04-07 02:00:00,0
2001-04-07 02:05:00,0
2001-04-07 02:10:00,0
2001-04-07 02:15:00,0
2001-04-07 02:20:00,0
2001-04-07 02:25:00,0
2001-04-07 02:30:00,0
2001-04-07 02:35:00,0
2001-04-07 02:40:00,0
2001-04-07 02:45:00,0
2001-04-07 02:50:00,0
2001-04-07 02:55:00,0
2001-04-07 03:00:00,0
2001-04-07 03:05:00,0
2001-04-07 03:10:00,0
2001-04-07 03:15:00,0
2001-04-07 03:20:00,0
2001-04-07 03:25:00,0
2001-04-07 03:30:00,0
2001-04-07 03:35:00,0
2001-04-07 03:40:00,0
2001-04-07 03:45:00,0
2001-04-07 03:50:00,0
2001-04-07 03:55:00,0
2001-04-07 04:00:00,0
2001-04-07 04:05:00,0
2001-04-07 04:10:00,0
2001-04-07 04:15:00,0
2001-04-07 04:20:00,0
2001-04-07 04:25:00,0
2001-04-07 04:30:00,0
2001-04-07 04:35:00,0
2001-04-07 04:40:00,0
2001-04-07 04:45:00,0
2001-04-07 04:50:00,0
2001-04-07 04:55:00,0
2001-04-07 05:00:00,0
2001-04-07 05:05:00,0
2001-04-07 05:10:00,0
2001-04-07 05:15:00,0
2001-04-07 05:20:00,0
2001-04-07 05:25:00,0
2001-04-07 05:30:00,0
2001-04-07 05:35:00,0
2001-04-07 05:40:00,0
2001-04-07 05:45:00,0
2001-04-07 05:50:00,0
2001-04-07 05:55:00,0
2001-04-07 06:00:00,0
2001-04-07 06:05:00,0
2001-04-07 06:10:00,0
2001-04-07 06:15:00,0
2001-04-07 06:20:00,0
2001-04-07 06:25:00,0
2001-04-07 06:30:00,0
2001-04-07 06:35:00,0
2001-04-07 06:40:00,0
2001-04-07 06:45:00,0
2001-04-07 06:50:00,0
2001-04-07 06:55:00,0
2001-04-07 07:00:00,0
2001-04-07 07:05:00,0
2001-04-07 07:10:00,0
2001-04-07 07:15:00,0
2001-04-07 07:20:00,0
2001-04-07 07:25:00,0
2001-04-07 07:30:00,0
2001-04-07 07:35:00,0
2001-04-07 07:40:00,0
2001-04-07 07:45:00,0
2001-04-07 07:50:00,0
2001-04-07 07:55:00,0
2001-04-07 08:00:00,0
2001-04-07 08:05:00,0
2001-04-07 08:10:00,0
2001-04-07 08:15:00,0
2001-04-07 08:20:00,0
2001-04-07 08:25:00,0
2001-04-07 08:30:00,0
2001-04-07 08:35:00,0
2001-04-07 08:40:00,0
2001-04-07 08:45:00,0
2001-04-07 08:50:00,0
2001-04-07 08:55:00,0
2001-04-07 09:00:00,0
2001-04-07 09:05:00,0
2001-04-07 09:10:00,0
2001-04-07 09:15:00,0
2001-04-07 09:20:00,0
2001-04-07 09:25:00,0
2001-04-07 09:30:00,0
2001-04-07 09:35:00,0
2001-04-07 09:40:00,0
2001-04-07 09:45:00,0
2001-04-07 09:50:00,86
2001-04-07 09:55:00,106
2001-04-07 10:00:00,110
2001-04-07 10:05:00,114
2001-04-07 10:10:00,119
2001-04-07 10:15:00,98
2001-04-07 10:20:00,94
2001-04-07 10:25:00,112
2001-04-07 10:30:00,146.8
2001-04-07 10:35:00,171.4
2001-04-07 10:40:00,153.6
2001-04-07 10:45:00,151
2001-04-07 10:50:00,196.8
2001-04-07 10:55:00,139.2
2001-04-07 11:00:00,145.2
2001-04-07 11:05:00,154
2001-04-07 11:10:00,131.6
2001-04-07 11:15:00,232.4
2001-04-07 11:20:00,391.4
2001-04-07 11:25:00,812.6
2001-04-07 11:30:00,1069.8
2001-04-07 11:35:00,792.6
2001-04-07 11:40:00,510.2
2001-04-07 11:45:00,399.6
2001-04-07 11:50:00,445
2001-04-07 11:55:00,484
2001-04-07 12:00:00,588.2
2001-04-07 12:05:00,654.6
2001-04-07 12:10:00,641
2001-04-07 12:15:00,648.8
2001-04-07 12:20:00,583.6
2001-04-07 12:25:00,556.4
2001-04-07 12:30:00,587.4
2001-04-07 12:35:00,570.8
2001-04-07 12:40:00,556.4
2001-04-07 12:45:00,573
2001-04-07 12:50:00,734.2
2001-04-07 12:55:00,729.8
2001-04-07 13:00:00,427.4
2001-04-07 13:05:00,473.2
2001-04-07 13:10:00,383.4
2001-04-07 13:15:00,423.6
2001-04-07 13:20:00,444
2001-04-07 13:25:00,472
2001-04-07 13:30:00,484.6
2001-04-07 13:35:00,497.8
2001-04-07 13:40:00,405
2001-04-07 13:45:00,458.2
2001-04-07 13:50:00,397
2001-04-07 13:55:00,467.4
2001-04-07 14:00:00,499.8
2001-04-07 14:05:00,518.8
2001-04-07 14:10:00,486
2001-04-07 14:15:00,447
2001-04-07 14:20:00,442.4
2001-04-07 14:25:00,437
2001-04-07 14:30:00,409.4
2001-04-07 14:35:00,399.2
2001-04-07 14:40:00,454.6
2001-04-07 14:45:00,466.4
2001-04-07 14:50:00,414.6
2001-04-07 14:55:00,438.8
2001-04-07 15:00:00,471.2
2001-04-07 15:05:00,415.6
2001-04-07 15:10:00,458.8
2001-04-07 15:15:00,456
2001-04-07 15:20:00,429
2001-04-07 15:25:00,417.6
2001-04-07 15:30:00,318.6
2001-04-07 15:35:00,255.2
2001-04-07 15:40:00,271.6
2001-04-07 15:45:00,229.2
2001-04-07 15:50:00,245.6
2001-04-07 15:55:00,229.2
2001-04-07 16:00:00,243.2
2001-04-07 16:05:00,230.2
2001-04-07 16:10:00,205.2
2001-04-07 16:15:00,202.4
2001-04-07 16:20:00,216
2001-04-07 16:25:00,194
2001-04-07 16:30:00,180.4
2001-04-07 16:35:00,163.2
2001-04-07 16:40:00,155
2001-04-07 16:45:00,154
2001-04-07 16:50:00,129.8
2001-04-07 16:55:00,116
2001-04-07 17:00:00,113
2001-04-07 17:05:00,104
2001-04-07 17:10:00,101
2001-04-07 17:15:00,94.2
2001-04-07 17:20:00,82
2001-04-07 17:25:00,74
2001-04-07 17:30:00,72
2001-04-07 17:35:00,70
2001-04-07 17:40:00,63.6
2001-04-07 17:45:00,61.6
2001-04-07 17:50:00,61.6
2001-04-07 17:55:00,62
2001-04-07 18:00:00,60.8
2001-04-07 18:05:00,60
2001-04-07 18:10:00,60
2001-04-07 18:15:00,61.2
2001-04-07 18:20:00,61.4
2001-04-07 18:25:00,60
2001-04-07 18:30:00,59
2001-04-07 18:35:00,60
2001-04-07 18:40:00,61
2001-04-07 18:45:00,60
2001-04-07 18:50:00,59
2001-04-07 18:55:00,60
2001-04-07 19:00:00,0
2001-04-07 19:05:00,0
2001-04-07 19:10:00,0
2001-04-07 19:15:00,0
2001-04-07 19:20:00,0
2001-04-07 19:25:00,0
2001-04-07 19:30:00,0
2001-04-07 19:35:00,0
2001-04-07 19:40:00,0
2001-04-07 19:45:00,65
2001-04-07 19:50:00,0
2001-04-07 19:55:00,0
2001-04-07 20:00:00,0
2001-04-07 20:05:00,0
2001-04-07 20:10:00,0
2001-04-07 20:15:00,0
2001-04-07 20:20:00,0
2001-04-07 20:25:00,0
2001-04-07 20:30:00,0
2001-04-07 20:35:00,0
2001-04-07 20:40:00,0
2001-04-07 20:45:00,0
2001-04-07 20:50:00,0
2001-04-07 20:55:00,0
2001-04-07 21:00:00,0
2001-04-07 21:05:00,0
2001-04-07 21:10:00,0
2001-04-07 21:15:00,0
2001-04-07 21:20:00,0
2001-04-07 21:25:00,0
2001-04-07 21:30:00,0
2001-04-07 21:35:00,0
2001-04-07 21:40:00,0
2001-04-07 21:45:00,0
2001-04-07 21:50:00,0
2001-04-07 21:55:00,0
2001-04-07 22:00:00,0
2001-04-07 22:05:00,0
2001-04-07 22:10:00,0
2001-04-07 22:15:00,0
2001-04-07 22:20:00,0
2001-04-07 22:25:00,0
2001-04-07 22:30:00,0
2001-04-07 22:35:00,0
2001-04-07 22:40:00,0
2001-04-07 22:45:00,0
2001-04-07 22:50:00,0
2001-04-07 22:55:00,0
2001-04-07 23:00:00,0
2001-04-07 23:05:00,0
2001-04-07 23:10:00,0
2001-04-07 23:15:00,0
2001-04-07 23:20:00,0
2001-04-07 23:25:00,0
2001-04-07 23:30:00,0
2001-04-07 23:35:00,0
2001-04-07 23:40:00,0
2001-04-07 23:45:00,0
2001-04-07 23:50:00,0
2001-04-07 23:55:00,0
2001-04-08 00:00:00,0
2001-04-08 00:05:00,0
2001-04-08 00:10:00,0
2001-04-08 00:15:00,0
2001-04-08 00:20:00,0
2001-04-08 00:25:00,0
2001-04-08 00:30:00,0
2001-04-08 00:35:00,0
2001-04-08 00:40:00,0
2001-04-08 00:45:00,0
2001-04-08 00:50:00,0
2001-04-08 00:55:00,0
